record_id,equipment_id,equipment_type,manufacturer,model_year,mine_type,country,operating_hours,event_date,event_type,failure_mode,component_failed,severity,downtime_hours,repair_cost_usd,production_loss_tonnes,maintenance_type,was_scheduled,days_since_last_service,oil_analysis_flag,vibration_flag,temperature_flag
EQP-3DE993DB,UNIT-3881,haul_truck,Caterpillar,2011,open_pit,zimbabwe,51381,2023-09-18,scheduled_maintenance,preventive,adjustment,minor,7.0,27824.88,544.0,preventive,True,89,False,False,False
EQP-6469A3FB,UNIT-9447,loader,Komatsu,2023,open_pit,south_africa,5738,2023-10-13,breakdown,engine,cooling_system,minor,10.3,13572.31,735.0,corrective,False,12,True,False,True
EQP-2C7ABC26,UNIT-4314,haul_truck,Hitachi,2023,underground,south_africa,3963,2022-06-19,inspection,preventive,inspection,routine,1.9,5156.51,196.0,preventive,True,110,False,False,False
EQP-47E69AD9,UNIT-8823,loader,Caterpillar,2009,processing_plant,south_africa,60785,2024-09-17,breakdown,electrical,wiring,minor,12.5,15943.6,739.0,corrective,False,145,True,False,True
EQP-04DA8466,UNIT-5834,crusher,Sandvik,2020,processing_plant,south_africa,17091,2021-02-24,scheduled_maintenance,preventive,adjustment,routine,6.2,9410.85,1589.0,preventive,True,8,True,False,True
EQP-34C09B0F,UNIT-5206,pump,Weir,2015,processing_plant,drc,34891,2020-05-10,overhaul,bearing,general_component,major,10.4,9082.4,938.0,major_overhaul,True,9,False,False,True
EQP-604F2F04,UNIT-3671,pump,Metso,2018,open_pit,ghana,23168,2023-12-30,condition_based,seal,general_component,minor,2.1,4963.88,122.0,predictive,False,201,False,False,False
EQP-3CBAEE2F,UNIT-8520,excavator,Komatsu,2016,open_pit,botswana,32765,2021-10-05,condition_based,engine,injector,routine,4.9,3801.19,726.0,predictive,False,43,False,False,True
EQP-6641836A,UNIT-1545,loader,Komatsu,2011,open_pit,tanzania,51365,2020-08-12,condition_based,tires,rear_right,minor,9.0,20361.26,597.0,predictive,False,6,False,False,False
EQP-1CE1FF11,UNIT-5219,excavator,Caterpillar,2009,underground,south_africa,60699,2024-10-09,breakdown,electrical,battery,critical,102.4,354640.03,16056.0,corrective,False,50,False,False,False
EQP-0F33914D,UNIT-4319,conveyor,FLSmidth,2016,open_pit,south_africa,33677,2022-01-22,breakdown,pulley,general_component,minor,4.2,2640.15,1149.0,corrective,False,71,False,False,False
EQP-E333C90F,UNIT-5889,conveyor,ThyssenKrupp,2021,open_pit,south_africa,10544,2024-04-06,condition_based,gearbox,general_component,minor,3.5,8025.51,1692.0,predictive,False,7,True,False,True
EQP-B14161D3,UNIT-3290,haul_truck,Hitachi,2021,open_pit,south_africa,11643,2024-01-11,inspection,preventive,inspection,routine,3.2,2189.08,255.0,preventive,True,39,False,False,False
EQP-2B8E6960,UNIT-6980,haul_truck,Hitachi,2012,underground,drc,47801,2021-06-30,scheduled_maintenance,preventive,inspection,minor,7.1,7721.66,970.0,preventive,True,78,False,False,False
EQP-0D4C587F,UNIT-4472,haul_truck,Belaz,2021,underground,south_africa,11473,2023-12-13,breakdown,hydraulics,valve,critical,43.9,78077.92,3933.0,corrective,False,119,True,False,True
EQP-D170B3EA,UNIT-2692,haul_truck,Caterpillar,2013,open_pit,south_africa,43392,2022-04-25,breakdown,electrical,starter,major,17.1,50970.33,2271.0,corrective,False,15,False,False,False
EQP-1840FB7C,UNIT-2772,excavator,Liebherr,2016,open_pit,south_africa,31507,2023-02-07,scheduled_maintenance,preventive,oil_change,routine,5.0,8512.9,641.0,preventive,True,3,False,False,False
EQP-0754AD26,UNIT-7267,grader,Caterpillar,2013,underground,zambia,43984,2021-05-30,breakdown,hydraulics,hose,major,19.4,23473.69,347.0,corrective,False,23,True,False,False
EQP-E5AA2BE7,UNIT-3356,drill_rig,Epiroc,2016,underground,south_africa,32164,2020-01-14,breakdown,drill_string,general_component,major,17.2,47738.88,824.0,corrective,False,4,False,False,False
EQP-66973F3A,UNIT-3764,loader,Volvo,2016,open_pit,botswana,32953,2020-12-08,scheduled_maintenance,preventive,oil_change,routine,2.0,3221.44,194.0,preventive,True,58,False,False,False
EQP-C0443048,UNIT-6641,loader,Volvo,2019,open_pit,ghana,19974,2021-08-22,scheduled_maintenance,preventive,inspection,minor,6.6,9395.79,615.0,preventive,True,122,False,False,False
EQP-50079189,UNIT-3967,crusher,Sandvik,2015,processing_plant,ghana,37118,2022-09-11,scheduled_maintenance,preventive,filter_replace,routine,8.4,8508.94,1796.0,preventive,True,71,False,False,False
EQP-6532FCA4,UNIT-4492,excavator,Liebherr,2016,underground,drc,31408,2024-03-15,scheduled_maintenance,preventive,oil_change,minor,14.0,28808.8,2000.0,preventive,True,61,False,False,False
EQP-0B02F939,UNIT-3200,grader,John Deere,2018,open_pit,drc,22798,2020-11-14,scheduled_maintenance,preventive,inspection,routine,1.8,2418.26,35.0,preventive,True,71,True,False,False
EQP-C47CF404,UNIT-4108,loader,Caterpillar,2014,underground,drc,39695,2023-07-22,breakdown,hydraulics,cylinder,minor,7.9,13931.99,747.0,corrective,False,76,True,False,True
EQP-CBB228EF,UNIT-7234,loader,Caterpillar,2016,underground,drc,32462,2023-09-10,scheduled_maintenance,preventive,filter_replace,routine,5.0,2104.59,371.0,preventive,True,137,False,False,False
EQP-D642C4DE,UNIT-5804,grader,Komatsu,2009,open_pit,ghana,60860,2023-12-30,breakdown,blade,general_component,major,15.9,32784.17,222.0,corrective,False,58,True,False,True
EQP-FFBC6007,UNIT-9976,conveyor,ThyssenKrupp,2021,open_pit,ghana,13460,2024-01-06,inspection,preventive,adjustment,routine,1.3,1200.79,356.0,preventive,True,101,False,False,False
EQP-11974206,UNIT-7945,conveyor,ThyssenKrupp,2010,processing_plant,south_africa,56290,2020-04-23,breakdown,pulley,general_component,major,7.4,24558.67,2519.0,corrective,False,69,True,False,True
EQP-904E0DFD,UNIT-1151,grader,John Deere,2021,underground,zimbabwe,12753,2021-01-26,condition_based,tires,rear_left,routine,1.6,2082.03,24.0,predictive,False,94,False,False,True
EQP-58B76940,UNIT-4409,drill_rig,Sandvik,2020,open_pit,zambia,17368,2024-08-20,scheduled_maintenance,preventive,adjustment,minor,4.7,8323.38,215.0,preventive,True,9,False,True,False
EQP-9EA625C4,UNIT-3608,loader,Volvo,2023,underground,zambia,3220,2023-02-12,scheduled_maintenance,preventive,filter_replace,routine,2.5,5326.31,166.0,preventive,True,70,False,False,False
EQP-1D381F61,UNIT-6287,haul_truck,Caterpillar,2008,open_pit,botswana,63789,2021-02-16,condition_based,hydraulics,valve,routine,2.5,2752.13,244.0,predictive,False,235,True,False,True
EQP-FE95C19E,UNIT-3390,haul_truck,Belaz,2011,underground,drc,54770,2024-11-28,breakdown,brakes,general_component,minor,5.9,11282.6,454.0,corrective,False,187,False,False,False
EQP-B7E84EC8,UNIT-9694,conveyor,FLSmidth,2008,open_pit,tanzania,64856,2021-08-21,scheduled_maintenance,preventive,inspection,routine,1.3,1937.03,338.0,preventive,True,14,False,False,False
EQP-4FAE2CCC,UNIT-3694,haul_truck,Hitachi,2014,open_pit,drc,40510,2021-06-03,breakdown,tires,front_left,major,15.2,43416.73,2061.0,corrective,False,31,True,False,False
EQP-D6AADA90,UNIT-5697,pump,Metso,2022,open_pit,drc,8893,2024-02-22,scheduled_maintenance,preventive,adjustment,minor,5.7,4504.09,332.0,preventive,True,61,True,False,False
EQP-B3064610,UNIT-2106,haul_truck,Belaz,2020,processing_plant,zambia,14664,2024-09-25,inspection,preventive,filter_replace,routine,2.3,4206.31,339.0,preventive,True,28,False,False,False
EQP-3CB45F5B,UNIT-9187,crusher,FLSmidth,2019,underground,south_africa,19353,2022-01-01,scheduled_maintenance,preventive,filter_replace,routine,6.2,12402.6,986.0,preventive,True,15,False,True,False
EQP-9823300C,UNIT-9205,haul_truck,Caterpillar,2021,processing_plant,south_africa,10987,2023-03-07,condition_based,engine,head_gasket,minor,10.1,20421.61,1368.0,predictive,False,7,True,False,True
EQP-1C4F6155,UNIT-8142,pump,Metso,2008,open_pit,drc,64418,2023-03-03,breakdown,seal,general_component,minor,5.2,6448.32,290.0,corrective,False,72,False,False,True
EQP-CD8499ED,UNIT-4164,excavator,Liebherr,2020,underground,south_africa,15631,2021-02-10,scheduled_maintenance,preventive,oil_change,routine,4.4,9899.95,719.0,preventive,True,25,False,False,False
EQP-4093D154,UNIT-1528,haul_truck,Caterpillar,2012,open_pit,south_africa,48095,2022-09-21,condition_based,hydraulics,cylinder,routine,2.4,5765.78,316.0,predictive,False,32,False,False,True
EQP-6BE4502D,UNIT-7397,haul_truck,Hitachi,2019,underground,tanzania,19688,2020-04-10,breakdown,tires,front_left,critical,70.7,137742.11,6502.0,corrective,False,3,True,False,True
EQP-58C85451,UNIT-4861,conveyor,Metso,2020,open_pit,drc,14373,2024-04-07,breakdown,gearbox,general_component,minor,4.7,8252.12,1834.0,corrective,False,17,False,True,False
EQP-81016E37,UNIT-9912,pump,Metso,2018,underground,south_africa,24884,2024-01-30,breakdown,seal,general_component,critical,22.7,70995.32,2021.0,corrective,False,1,False,False,False
EQP-4937D717,UNIT-7284,pump,KSB,2014,open_pit,south_africa,38237,2020-10-08,breakdown,casing,general_component,minor,3.6,4584.77,211.0,corrective,False,49,False,False,False
EQP-A718587A,UNIT-5847,excavator,Komatsu,2017,open_pit,botswana,27272,2022-12-31,overhaul,engine,oil_pump,major,18.0,79572.17,2740.0,major_overhaul,True,75,False,False,True
EQP-C726D15C,UNIT-9879,drill_rig,Sandvik,2015,underground,botswana,34684,2020-06-25,breakdown,rotation,general_component,major,9.5,34711.89,364.0,corrective,False,115,True,True,False
EQP-69CD4EEE,UNIT-8203,haul_truck,Caterpillar,2018,open_pit,zambia,23120,2020-06-06,breakdown,tires,rear_left,major,13.6,35739.8,1803.0,corrective,False,7,False,False,False
EQP-BE6E2876,UNIT-5124,conveyor,ThyssenKrupp,2015,open_pit,south_africa,36201,2023-02-12,breakdown,gearbox,general_component,major,7.5,20932.07,2553.0,corrective,False,1,False,True,False
EQP-E8AC3F4B,UNIT-1169,conveyor,ThyssenKrupp,2014,processing_plant,ghana,41235,2023-12-05,breakdown,belt,general_component,minor,5.7,5827.35,2345.0,corrective,False,10,True,False,False
EQP-1576B0EB,UNIT-1834,excavator,Komatsu,2011,open_pit,ghana,50439,2024-02-29,scheduled_maintenance,preventive,oil_change,minor,15.9,20392.35,3101.0,preventive,True,242,False,False,False
EQP-B6EE5CE4,UNIT-4993,conveyor,ThyssenKrupp,2014,underground,tanzania,39442,2021-08-19,breakdown,belt,general_component,major,6.2,17016.04,2649.0,corrective,False,42,False,False,False
EQP-C9952F2A,UNIT-6057,grader,John Deere,2019,processing_plant,drc,18250,2024-07-19,breakdown,tires,front_left,major,12.2,29969.21,124.0,corrective,False,27,False,False,False
EQP-D9329135,UNIT-1271,haul_truck,Caterpillar,2021,underground,tanzania,11394,2022-08-29,breakdown,tires,rear_right,major,19.0,64059.08,1640.0,corrective,False,78,False,True,False
EQP-E93EF047,UNIT-2138,haul_truck,Hitachi,2009,open_pit,ghana,60071,2021-12-20,condition_based,transmission,gearbox,routine,2.5,6952.15,262.0,predictive,False,24,False,False,False
EQP-21DC5D8F,UNIT-7337,haul_truck,Belaz,2010,underground,tanzania,56767,2021-09-12,scheduled_maintenance,preventive,adjustment,minor,10.4,22895.69,1095.0,preventive,True,13,False,False,False
EQP-AC7F4BC7,UNIT-7762,haul_truck,Komatsu,2016,underground,drc,29881,2023-08-15,condition_based,brakes,general_component,minor,11.8,29871.58,1178.0,predictive,False,145,False,True,False
EQP-7EE0733B,UNIT-1268,haul_truck,Belaz,2019,open_pit,drc,20550,2021-10-29,breakdown,transmission,torque_converter,major,17.9,37086.96,1937.0,corrective,False,142,True,False,False
EQP-1771416F,UNIT-5568,conveyor,FLSmidth,2010,underground,drc,55027,2021-12-04,scheduled_maintenance,preventive,adjustment,minor,2.7,3657.52,1312.0,preventive,True,57,False,False,False
EQP-1E15896B,UNIT-1728,haul_truck,Komatsu,2013,processing_plant,zambia,42783,2021-11-29,overhaul,hydraulics,cylinder,major,22.7,65569.48,3072.0,major_overhaul,True,16,False,False,True
EQP-26CFAA98,UNIT-7510,crusher,FLSmidth,2008,open_pit,tanzania,64067,2021-07-27,breakdown,motor,general_component,major,51.2,117016.23,8747.0,corrective,False,38,False,True,True
EQP-37E43ECF,UNIT-8505,grader,John Deere,2008,open_pit,drc,64627,2021-12-16,scheduled_maintenance,preventive,filter_replace,minor,7.3,14345.38,105.0,preventive,True,49,True,False,False
EQP-74DBD6BC,UNIT-8823,grader,Caterpillar,2010,underground,botswana,55899,2020-02-13,breakdown,transmission,torque_converter,major,20.4,32294.66,343.0,corrective,False,6,False,False,False
EQP-17C66D2C,UNIT-6382,crusher,FLSmidth,2019,open_pit,ghana,18906,2024-04-23,breakdown,bearing,general_component,critical,134.1,155668.17,23409.0,corrective,False,1,False,True,True
EQP-99AEC3D7,UNIT-6659,haul_truck,Komatsu,2021,underground,ghana,11899,2021-03-26,scheduled_maintenance,preventive,inspection,routine,2.2,5536.17,173.0,preventive,True,101,False,False,False
EQP-1F31E93D,UNIT-9338,haul_truck,Hitachi,2015,open_pit,ghana,35274,2022-03-16,scheduled_maintenance,preventive,inspection,routine,3.4,2769.93,499.0,preventive,True,4,False,False,False
EQP-1F722319,UNIT-6511,haul_truck,Hitachi,2010,open_pit,south_africa,56604,2020-11-02,scheduled_maintenance,preventive,filter_replace,routine,2.0,4181.63,268.0,preventive,True,37,False,False,False
EQP-F92A5958,UNIT-5016,pump,Weir,2022,underground,tanzania,9075,2022-08-23,scheduled_maintenance,preventive,inspection,routine,0.8,1506.42,75.0,preventive,True,16,False,False,False
EQP-6BE75557,UNIT-7790,pump,KSB,2012,processing_plant,south_africa,49011,2021-04-28,scheduled_maintenance,preventive,filter_replace,minor,4.0,5937.73,356.0,preventive,True,19,False,False,False
EQP-31945B7C,UNIT-6316,excavator,Komatsu,2010,open_pit,ghana,55980,2020-11-01,scheduled_maintenance,preventive,adjustment,routine,2.5,5060.31,420.0,preventive,True,28,False,False,False
EQP-DD0A3D6B,UNIT-8581,excavator,Hitachi,2010,processing_plant,ghana,57122,2021-06-03,inspection,preventive,inspection,minor,15.5,31392.0,2736.0,preventive,True,180,True,False,False
EQP-C3F444DE,UNIT-5721,drill_rig,Epiroc,2013,open_pit,zimbabwe,42979,2024-06-16,condition_based,drill_string,general_component,routine,3.0,4776.63,114.0,predictive,False,66,False,False,False
EQP-412A10A2,UNIT-8820,excavator,Liebherr,2019,open_pit,botswana,21782,2024-03-26,breakdown,bucket,general_component,minor,17.4,16923.17,2187.0,corrective,False,155,False,False,False
EQP-6756F903,UNIT-1403,pump,Weir,2014,underground,tanzania,38973,2023-11-22,breakdown,seal,general_component,major,6.9,9433.23,378.0,corrective,False,28,False,False,False
EQP-D7D6F19A,UNIT-1327,haul_truck,Caterpillar,2015,open_pit,ghana,33969,2021-01-01,condition_based,brakes,general_component,routine,3.8,2310.11,455.0,predictive,False,52,False,False,False
EQP-53154CE3,UNIT-1891,excavator,Komatsu,2013,underground,drc,45365,2023-03-15,breakdown,bucket,general_component,major,20.0,67456.66,2439.0,corrective,False,3,True,False,False
EQP-C18309A9,UNIT-6005,drill_rig,Sandvik,2023,open_pit,south_africa,3289,2024-01-14,inspection,preventive,filter_replace,minor,5.1,9473.58,232.0,preventive,True,49,False,False,True
EQP-B0E950B8,UNIT-7380,haul_truck,Caterpillar,2018,open_pit,botswana,24116,2023-03-15,inspection,preventive,adjustment,minor,4.7,18018.2,541.0,preventive,True,135,False,False,False
EQP-54488D3B,UNIT-2946,excavator,Hitachi,2018,open_pit,south_africa,22969,2024-03-26,breakdown,undercarriage,general_component,critical,105.1,125302.92,20971.0,corrective,False,6,True,False,False
EQP-4ABB7809,UNIT-2401,loader,Volvo,2015,processing_plant,botswana,38363,2020-12-27,inspection,preventive,oil_change,minor,7.2,10444.78,499.0,preventive,True,12,False,False,True
EQP-E04068B5,UNIT-8742,haul_truck,Hitachi,2016,processing_plant,tanzania,33821,2022-04-14,breakdown,engine,cooling_system,minor,9.3,15311.2,990.0,corrective,False,12,True,False,True
EQP-E7D7415C,UNIT-7754,conveyor,Metso,2022,open_pit,zimbabwe,9546,2021-08-17,breakdown,roller,general_component,major,10.6,24007.64,3364.0,corrective,False,31,True,False,False
EQP-B8685B07,UNIT-6834,drill_rig,Caterpillar,2018,open_pit,tanzania,24088,2023-07-28,overhaul,electrical,wiring,major,12.4,28911.14,399.0,major_overhaul,True,29,True,False,False
EQP-2CD4B7EF,UNIT-5394,haul_truck,Komatsu,2021,processing_plant,ghana,12980,2020-08-18,condition_based,brakes,general_component,routine,3.5,1789.21,388.0,predictive,False,46,False,False,True
EQP-5AED71A6,UNIT-4781,haul_truck,Caterpillar,2008,open_pit,ghana,63946,2021-07-27,scheduled_maintenance,preventive,oil_change,routine,2.4,3366.19,192.0,preventive,True,53,True,False,False
EQP-3D3FE135,UNIT-1184,excavator,Liebherr,2021,processing_plant,ghana,13122,2023-06-18,inspection,preventive,adjustment,routine,2.9,9495.07,532.0,preventive,True,212,False,False,False
EQP-9C473E5A,UNIT-2692,haul_truck,Hitachi,2023,underground,south_africa,3589,2020-02-01,breakdown,engine,oil_pump,minor,7.7,17112.83,634.0,corrective,False,50,False,False,False
EQP-071ACA1F,UNIT-9072,excavator,Komatsu,2018,processing_plant,zimbabwe,25584,2021-04-05,condition_based,electrical,starter,minor,14.5,34557.07,2765.0,predictive,False,1,False,False,False
EQP-873B69E9,UNIT-4050,loader,Komatsu,2023,open_pit,drc,3539,2023-07-01,overhaul,engine,turbo,major,15.6,33621.43,1091.0,major_overhaul,True,1,True,False,False
EQP-1F05A59D,UNIT-7340,crusher,FLSmidth,2017,open_pit,tanzania,27652,2021-03-06,inspection,preventive,filter_replace,routine,10.6,4629.34,2321.0,preventive,True,39,False,False,False
EQP-3F0E7139,UNIT-7333,pump,Weir,2012,open_pit,tanzania,47533,2022-12-27,scheduled_maintenance,preventive,inspection,routine,1.1,1194.65,108.0,preventive,True,365,True,False,False
EQP-0D8E3EF7,UNIT-3784,drill_rig,Sandvik,2017,open_pit,south_africa,28192,2021-12-21,scheduled_maintenance,preventive,adjustment,routine,2.4,3807.04,104.0,preventive,True,21,False,False,False
EQP-8AC9A7C2,UNIT-2839,crusher,Sandvik,2018,open_pit,south_africa,23611,2022-04-10,inspection,preventive,filter_replace,routine,5.6,13142.44,1074.0,preventive,True,20,False,False,False
EQP-E98720BA,UNIT-7224,crusher,Metso,2010,processing_plant,drc,56487,2021-10-06,breakdown,bearing,general_component,minor,21.3,25846.77,4171.0,corrective,False,6,False,False,True
EQP-1F0F134D,UNIT-1842,haul_truck,Hitachi,2011,open_pit,south_africa,51519,2024-06-05,overhaul,electrical,battery,major,17.6,74399.35,1518.0,major_overhaul,True,21,False,True,False
EQP-7755E6B2,UNIT-5452,excavator,Komatsu,2012,open_pit,zimbabwe,48790,2023-07-21,scheduled_maintenance,preventive,adjustment,routine,4.1,5913.93,672.0,preventive,True,10,False,False,False
EQP-CE7F4F5B,UNIT-8991,conveyor,Metso,2016,open_pit,zimbabwe,33518,2023-08-02,breakdown,pulley,general_component,major,7.6,17534.31,3156.0,corrective,False,95,False,False,False
EQP-6C2BDE1B,UNIT-7401,loader,Komatsu,2010,open_pit,zimbabwe,56077,2023-11-25,breakdown,hydraulics,cylinder,critical,67.0,214538.08,6329.0,corrective,False,67,True,True,True
EQP-203D0178,UNIT-7877,drill_rig,Epiroc,2020,underground,drc,18218,2022-02-05,scheduled_maintenance,preventive,adjustment,minor,4.7,11109.59,151.0,preventive,True,10,False,False,False
EQP-C4373C57,UNIT-1749,haul_truck,Komatsu,2009,open_pit,tanzania,61127,2020-07-04,breakdown,electrical,battery,minor,5.3,24541.06,424.0,corrective,False,2,False,False,False
EQP-DB3D0181,UNIT-2797,pump,Weir,2023,underground,zambia,6138,2020-04-06,scheduled_maintenance,preventive,filter_replace,minor,2.5,5405.92,152.0,preventive,True,4,False,False,False
EQP-68803710,UNIT-3475,haul_truck,Hitachi,2018,processing_plant,botswana,23938,2022-05-17,inspection,preventive,inspection,routine,3.7,2312.43,545.0,preventive,True,5,False,True,False
